"count","temp","windspeed","month","humidity"
66,9.84,16.9979,3,60
89,11.48,15.0013,3,52
97,13.12,11.0014,3,43
87,13.94,15.0013,3,42
95,14.76,19.0012,3,40
106,14.76,19.9995,3,40
118,14.76,12.998,3,46
228,14.76,16.9979,3,50
187,13.94,19.9995,3,53
107,13.12,16.9979,3,61
87,12.3,12.998,3,70
70,12.3,15.0013,3,70
44,12.3,12.998,3,70
46,12.3,11.0014,3,75
19,11.48,7.0015,3,81
25,12.3,7.0015,3,81
20,12.3,12.998,3,87
2,12.3,12.998,3,87
1,12.3,11.0014,3,93
3,12.3,8.9981,3,100
4,12.3,15.0013,3,100
15,12.3,19.9995,3,100
45,12.3,19.9995,3,100
63,13.12,15.0013,3,93
103,13.94,12.998,3,93
159,16.4,15.0013,3,76
167,18.04,16.9979,3,67
190,18.86,19.0012,3,67
198,19.68,19.0012,3,59
205,18.86,19.9995,3,63
204,19.68,19.9995,3,59
164,19.68,23.9994,3,59
152,19.68,22.0028,3,59
89,18.86,22.0028,3,67
70,18.04,22.0028,3,77
72,18.04,22.0028,3,72
63,17.22,19.9995,3,77
44,18.04,19.9995,3,77
52,17.22,23.9994,3,77
39,17.22,19.0012,3,77
32,16.4,19.0012,3,82
11,17.22,19.9995,3,82
3,17.22,23.9994,3,88
2,17.22,23.9994,3,94
5,17.22,30.0026,3,100
9,16.4,19.9995,3,100
22,17.22,19.0012,3,100
31,17.22,19.9995,3,100
62,17.22,15.0013,3,100
79,18.86,22.0028,3,94
105,18.86,23.9994,3,94
39,18.04,15.0013,3,100
7,18.04,15.0013,3,100
11,14.76,19.0012,3,100
25,13.94,19.9995,3,100
23,13.12,23.9994,3,100
11,12.3,32.9975,3,100
11,11.48,27.9993,3,100
7,9.84,40.9973,3,93
10,9.02,26.0027,3,100
9,9.02,27.9993,3,100
4,8.2,22.0028,3,100
2,8.2,22.0028,3,100
1,8.2,39.0007,3,80
1,8.2,35.0008,3,80
1,8.2,23.9994,3,75
34,8.2,26.0027,3,75
91,8.2,27.9993,3,75
211,8.2,26.0027,3,75
134,9.02,31.0009,3,64
58,9.84,19.9995,3,60
60,10.66,30.0026,3,48
96,12.3,27.9993,3,42
70,13.12,26.0027,3,36
77,13.12,27.9993,3,36
96,13.94,26.0027,3,31
122,13.94,23.9994,3,31
233,13.94,23.9994,3,29
233,13.12,15.0013,3,31
145,12.3,15.0013,3,33
92,12.3,11.0014,3,33
54,11.48,15.0013,3,38
35,10.66,11.0014,3,48
22,11.48,0,3,48
10,10.66,6.0032,3,48
4,9.84,8.9981,3,52
1,9.84,8.9981,3,52
7,9.84,6.0032,3,52
2,9.02,0,3,64
10,8.2,7.0015,3,69
45,8.2,0,3,59
128,7.38,8.9981,3,64
257,9.02,12.998,3,55
151,10.66,11.0014,3,41
71,12.3,12.998,3,33
78,14.76,11.0014,3,25
99,14.76,0,3,23
98,15.58,7.0015,3,25
72,15.58,0,3,20
112,14.76,0,3,18
108,15.58,11.0014,3,27
248,14.76,15.0013,3,27
235,13.94,12.998,3,27
150,13.94,7.0015,3,31
76,13.12,6.0032,3,39
75,12.3,12.998,3,49
55,12.3,15.0013,3,49
41,11.48,12.998,3,61
9,10.66,6.0032,3,65
4,10.66,8.9981,3,52
2,10.66,8.9981,3,52
3,9.84,6.0032,3,70
2,9.84,7.0015,3,75
8,9.84,8.9981,3,81
49,9.84,7.0015,3,85
141,9.84,11.0014,3,87
249,9.84,8.9981,3,87
141,10.66,16.9979,3,87
57,12.3,16.9979,3,75
59,13.12,26.0027,3,76
98,13.12,16.9979,3,76
99,13.12,23.9994,3,76
71,13.94,19.9995,3,76
79,14.76,19.9995,3,71
112,13.94,22.0028,3,76
194,13.94,19.9995,3,76
188,13.94,16.9979,3,76
134,13.94,22.0028,3,76
91,13.12,12.998,3,87
62,13.12,22.0028,3,93
21,13.12,11.0014,3,93
18,13.94,12.998,3,93
3,13.94,16.9979,3,0
2,13.94,16.9979,3,0
1,13.94,16.9979,3,0
3,14.76,12.998,3,0
12,14.76,22.0028,3,0
37,15.58,15.0013,3,0
44,15.58,19.0012,3,0
24,16.4,15.0013,3,0
17,16.4,11.0014,3,0
11,16.4,16.9979,3,0
34,17.22,15.0013,3,0
12,17.22,15.0013,3,0
12,18.04,19.9995,3,0
14,18.04,15.0013,3,0
21,17.22,16.9979,3,0
111,18.04,26.0027,3,0
82,18.04,23.9994,3,0
56,18.04,39.0007,3,0
38,14.76,22.0028,3,0
28,14.76,15.0013,3,0
34,13.94,8.9981,3,0
27,13.94,6.0032,3,0
6,13.94,6.0032,3,100
8,13.94,7.0015,3,100
5,13.94,7.0015,3,100
2,13.12,6.0032,3,93
7,12.3,15.0013,3,81
32,10.66,19.0012,3,81
114,10.66,12.998,3,70
259,11.48,16.9979,3,70
156,12.3,19.0012,3,61
78,13.12,19.9995,3,57
81,13.12,19.9995,3,57
111,13.94,16.9979,3,53
107,14.76,16.9979,3,53
89,14.76,23.9994,3,50
85,13.94,16.9979,3,53
113,13.94,19.9995,3,49
223,13.94,15.0013,3,49
153,13.12,22.0028,3,49
118,12.3,22.0028,3,56
76,12.3,11.0014,3,56
53,12.3,16.9979,3,52
64,12.3,11.0014,3,52
37,12.3,16.9979,3,52
34,10.66,8.9981,3,60
18,9.84,12.998,3,65
14,9.84,12.998,3,65
7,9.84,16.9979,3,65
1,9.84,16.9979,3,65
2,9.02,12.998,3,69
4,9.02,16.9979,3,75
23,9.84,12.998,3,70
53,10.66,11.0014,3,65
101,11.48,7.0015,3,65
99,13.12,15.0013,3,66
119,13.94,22.0028,3,49
158,13.94,19.0012,3,53
157,14.76,23.9994,3,51
166,16.4,30.0026,3,50
182,17.22,32.9975,3,44
244,18.86,30.0026,3,41
213,18.86,22.0028,3,44
145,17.22,11.0014,3,54
112,17.22,6.0032,3,54
86,16.4,7.0015,3,58
82,15.58,0,3,62
63,14.76,0,3,71
49,15.58,6.0032,3,66
38,15.58,7.0015,3,62
33,14.76,8.9981,3,66
23,13.94,8.9981,3,76
13,13.94,11.0014,3,66
3,14.76,8.9981,3,62
2,13.94,0,3,66
10,14.76,12.998,3,62
34,16.4,19.9995,3,50
44,16.4,27.9993,3,50
122,17.22,16.9979,3,47
181,18.04,27.9993,3,41
194,18.86,26.0027,3,38
221,18.86,26.0027,3,38
250,18.86,19.9995,3,41
304,19.68,22.0028,3,39
256,18.86,26.0027,3,41
241,18.04,23.9994,3,41
147,16.4,23.9994,3,43
101,14.76,23.9994,3,50
77,13.12,19.9995,3,57
58,12.3,16.9979,3,56
37,12.3,22.0028,3,56
28,10.66,15.0013,3,65
11,10.66,7.0015,3,65
1,10.66,6.0032,3,65
1,10.66,6.0032,3,65
3,10.66,8.9981,3,65
8,9.84,8.9981,3,70
28,10.66,8.9981,3,65
88,11.48,0,3,61
241,12.3,8.9981,3,56
140,13.12,22.0028,3,53
84,13.94,16.9979,3,42
71,14.76,16.9979,3,40
94,15.58,0,3,37
75,15.58,22.0028,3,36
79,15.58,0,3,34
101,15.58,11.0014,3,37
107,16.4,7.0015,3,35
271,15.58,12.998,3,40
235,14.76,7.0015,3,40
150,14.76,8.9981,3,43
129,13.94,15.0013,3,46
63,13.94,8.9981,3,46
47,13.12,7.0015,3,49
19,13.12,0,3,53
14,13.12,0,3,53
10,12.3,6.0032,3,62
3,12.3,6.0032,3,62
2,9.84,6.0032,3,75
11,9.84,12.998,3,75
35,9.02,12.998,3,80
119,9.84,11.0014,3,75
282,10.66,6.0032,3,70
157,12.3,0,3,70
78,13.12,12.998,3,66
78,13.94,15.0013,3,57
102,14.76,15.0013,3,50
97,14.76,19.0012,3,57
88,15.58,19.9995,3,46
90,15.58,19.0012,3,43
114,15.58,22.0028,3,46
217,14.76,12.998,3,62
225,14.76,19.9995,3,62
152,13.94,19.0012,3,71
88,13.94,19.0012,3,71
55,13.12,7.0015,3,81
21,13.12,11.0014,3,87
18,13.12,11.0014,3,87
8,12.3,16.9979,3,93
3,12.3,19.9995,3,100
3,11.48,15.0013,3,100
1,12.3,11.0014,3,93
3,12.3,7.0015,3,93
31,12.3,7.0015,3,93
111,12.3,12.998,3,93
253,13.12,0,3,93
154,13.12,8.9981,3,93
68,14.76,11.0014,3,81
75,14.76,8.9981,3,81
88,16.4,7.0015,3,71
99,16.4,8.9981,3,76
100,16.4,15.0013,3,76
101,16.4,16.9979,3,76
151,16.4,11.0014,3,76
253,18.04,19.9995,3,54
237,18.04,15.0013,3,54
168,18.04,22.0028,3,51
121,17.22,19.9995,3,54
78,17.22,19.0012,3,58
59,16.4,26.0027,3,62
27,16.4,12.998,3,65
23,15.58,16.9979,3,66
12,14.76,15.0013,3,71
8,13.94,19.9995,3,71
2,13.94,11.0014,3,66
3,13.94,12.998,3,71
13,13.12,7.0015,3,76
51,13.12,12.998,3,76
140,13.12,8.9981,3,76
299,14.76,8.9981,3,66
185,16.4,16.9979,3,62
78,18.04,22.0028,3,54
86,18.04,19.0012,3,54
105,20.5,15.0013,3,45
111,21.32,6.0032,3,42
119,20.5,7.0015,3,45
125,21.32,16.9979,3,42
142,20.5,19.0012,3,48
313,20.5,12.998,3,42
310,18.86,11.0014,3,59
207,18.04,12.998,3,58
137,17.22,15.0013,3,67
138,17.22,15.0013,3,62
87,16.4,15.0013,3,66
50,17.22,19.0012,3,62
29,17.22,19.0012,3,58
16,16.4,16.9979,3,62
14,16.4,12.998,3,62
5,14.76,12.998,3,71
10,15.58,11.0014,3,66
36,16.4,12.998,3,66
123,16.4,12.998,3,66
280,17.22,16.9979,3,67
210,18.86,15.0013,3,63
117,21.32,19.0012,3,53
159,22.14,19.0012,3,52
195,22.96,23.9994,3,49
175,26.24,19.0012,3,41
174,27.06,16.9979,3,39
173,27.88,23.9994,3,39
204,27.88,19.0012,3,39
332,28.7,22.0028,3,37
331,27.88,11.0014,3,39
190,27.06,8.9981,3,44
149,25.42,8.9981,3,46
113,25.42,7.0015,3,46
118,25.42,11.0014,3,50
86,24.6,15.0013,3,53
76,24.6,16.9979,3,53
51,23.78,23.9994,3,46
25,22.96,15.0013,3,43
8,22.14,22.0028,3,39
3,21.32,27.9993,3,34
2,21.32,27.9993,3,34
10,18.04,27.9993,3,44
13,16.4,22.0028,3,50
48,17.22,32.9975,3,47
76,17.22,31.0009,3,44
140,18.04,27.9993,3,38
196,18.86,30.0026,3,36
267,18.86,27.9993,3,33
301,20.5,31.0009,3,34
312,20.5,32.9975,3,31
313,20.5,27.9993,3,29
304,20.5,26.0027,3,31
278,19.68,22.0028,3,31
217,18.86,22.0028,3,31
154,18.04,19.0012,3,33
108,17.22,15.0013,3,35
93,16.4,19.9995,3,37
72,16.4,22.0028,3,37
50,15.58,19.9995,3,40
6,10.66,11.0014,4,100
4,10.66,11.0014,4,100
7,10.66,12.998,4,93
4,9.84,16.9979,4,93
3,9.84,16.9979,4,93
12,9.84,15.0013,4,93
28,9.84,15.0013,4,93
95,9.84,0,4,93
206,10.66,16.9979,4,87
173,13.12,23.9994,4,70
75,13.12,19.0012,4,66
89,13.12,23.9994,4,61
95,13.94,23.9994,4,53
110,14.76,23.9994,4,50
87,14.76,23.9994,4,46
111,13.94,27.9993,4,46
167,13.94,27.9993,4,46
281,13.94,22.0028,4,46
241,13.94,22.0028,4,46
136,13.94,22.0028,4,49
77,13.12,12.998,4,53
93,13.12,8.9981,4,53
74,12.3,11.0014,4,56
53,12.3,6.0032,4,61
32,12.3,0,4,61
32,10.66,8.9981,4,65
21,9.84,8.9981,4,75
9,9.84,11.0014,4,70
5,9.84,11.0014,4,70
5,9.84,11.0014,4,75
12,10.66,7.0015,4,70
18,10.66,7.0015,4,70
55,12.3,7.0015,4,70
87,13.94,7.0015,4,66
154,14.76,11.0014,4,57
198,16.4,11.0014,4,47
184,13.12,8.9981,4,81
137,13.94,8.9981,4,81
190,13.12,22.0028,4,76
136,13.94,26.0027,4,76
196,15.58,22.0028,4,62
184,15.58,23.9994,4,54
179,15.58,12.998,4,54
148,14.76,23.9994,4,53
85,13.94,19.0012,4,53
77,13.12,16.9979,4,61
55,13.12,19.9995,4,61
53,13.12,11.0014,4,61
39,12.3,12.998,4,65
34,12.3,7.0015,4,61
24,10.66,8.9981,4,70
11,12.3,0,4,61
3,11.48,6.0032,4,70
5,11.48,15.0013,4,65
33,11.48,12.998,4,65
33,13.12,15.0013,4,57
62,13.94,11.0014,4,57
142,14.76,32.9975,4,50
215,16.4,27.9993,4,43
243,17.22,16.9979,4,41
313,18.04,19.0012,4,38
367,18.04,19.9995,4,33
349,18.86,8.9981,4,31
292,18.86,0,4,33
303,18.86,12.998,4,31
274,18.86,8.9981,4,28
172,18.86,0,4,31
144,17.22,12.998,4,44
79,17.22,15.0013,4,41
45,17.22,15.0013,4,44
36,16.4,7.0015,4,43
31,16.4,6.0032,4,50
6,16.4,15.0013,4,50
11,16.4,23.9994,4,56
2,15.58,16.9979,4,66
1,15.58,19.0012,4,66
2,15.58,19.9995,4,71
7,16.4,16.9979,4,62
46,17.22,19.0012,4,58
157,18.04,16.9979,4,54
339,18.86,19.9995,4,55
158,20.5,26.0027,4,51
90,22.14,23.9994,4,45
124,24.6,26.0027,4,40
157,26.24,31.0009,4,36
139,27.88,22.0028,4,34
123,30.34,32.9975,4,27
143,31.16,36.9974,4,23
189,31.16,35.0008,4,22
366,30.34,40.9973,4,23
386,29.52,32.9975,4,23
278,28.7,31.0009,4,24
173,28.7,36.9974,4,24
95,28.7,30.0026,4,30
75,27.88,31.0009,4,36
48,26.24,15.0013,4,47
22,25.42,7.0015,4,50
15,25.42,27.9993,4,57
5,22.14,22.0028,4,73
4,22.14,22.0028,4,73
2,20.5,32.9975,4,88
5,18.86,19.9995,4,94
38,19.68,22.0028,4,88
134,19.68,22.0028,4,88
157,15.58,39.0007,4,87
46,14.76,32.9975,4,87
28,13.94,26.0027,4,81
19,13.12,30.0026,4,81
38,13.94,26.0027,4,71
56,14.76,27.9993,4,63
76,14.76,32.9975,4,57
68,16.4,31.0009,4,46
130,15.58,27.9993,4,46
273,17.22,27.9993,4,38
267,15.58,32.9975,4,40
160,14.76,19.9995,4,43
91,13.94,19.0012,4,46
89,13.94,35.0008,4,46
46,13.12,19.9995,4,49
26,12.3,19.0012,4,49
15,12.3,7.0015,4,49
2,10.66,8.9981,4,60
5,9.84,8.9981,4,70
4,10.66,8.9981,4,60
1,9.84,8.9981,4,65
13,9.84,7.0015,4,70
56,9.84,7.0015,4,70
133,10.66,7.0015,4,65
325,13.12,15.0013,4,61
165,14.76,16.9979,4,46
69,16.4,26.0027,4,37
93,17.22,26.0027,4,38
134,18.04,16.9979,4,41
112,18.86,32.9975,4,38
115,20.5,27.9993,4,34
117,21.32,22.0028,4,32
169,22.14,27.9993,4,28
356,21.32,30.0026,4,32
325,21.32,23.9994,4,29
232,20.5,19.9995,4,31
141,18.86,15.0013,4,51
102,18.86,19.0012,4,41
84,18.86,19.0012,4,41
40,18.86,19.9995,4,41
20,18.86,19.0012,4,41
13,17.22,8.9981,4,47
7,17.22,0,4,54
3,14.76,12.998,4,66
1,13.94,12.998,4,76
6,13.94,15.0013,4,76
64,13.12,16.9979,4,81
160,13.94,11.0014,4,76
314,14.76,12.998,4,76
170,16.4,8.9981,4,66
95,17.22,7.0015,4,67
122,18.86,0,4,55
153,18.86,0,4,55
135,21.32,6.0032,4,48
157,22.96,6.0032,4,43
160,24.6,7.0015,4,38
213,24.6,0,4,35
343,21.32,19.0012,4,52
333,19.68,16.9979,4,55
226,18.86,19.9995,4,59
203,18.04,11.0014,4,62
108,18.04,19.0012,4,67
81,16.4,12.998,4,76
54,15.58,16.9979,4,76
25,14.76,15.0013,4,76
9,13.94,8.9981,4,76
13,13.94,11.0014,4,76
1,13.94,11.0014,4,76
1,13.94,8.9981,4,86
9,13.12,12.998,4,87
35,13.94,0,4,87
113,13.94,11.0014,4,87
221,13.94,11.0014,4,87
185,14.76,12.998,4,76
73,14.76,19.0012,4,71
98,16.4,26.0027,4,62
80,15.58,15.0013,4,66
42,14.76,19.0012,4,76
15,13.94,15.0013,4,87
25,13.94,15.0013,4,87
60,13.12,16.9979,4,93
148,13.12,16.9979,4,93
62,13.12,16.9979,4,93
53,12.3,27.9993,4,93
63,12.3,22.0028,4,93
54,12.3,16.9979,4,93
51,12.3,19.9995,4,93
35,12.3,15.0013,4,93
31,12.3,15.0013,4,87
20,12.3,8.9981,4,87
17,13.12,15.0013,4,87
14,12.3,16.9979,4,100
3,12.3,16.9979,4,100
5,12.3,15.0013,4,93
13,12.3,12.998,4,93
21,12.3,11.0014,4,93
54,13.12,11.0014,4,93
98,13.94,7.0015,4,87
133,13.94,8.9981,4,87
142,14.76,0,4,81
202,14.76,8.9981,4,81
222,14.76,0,4,81
212,14.76,8.9981,4,81
201,14.76,0,4,87
191,15.58,0,4,82
257,15.58,6.0032,4,82
177,15.58,7.0015,4,82
130,15.58,8.9981,4,82
93,15.58,11.0014,4,87
75,14.76,8.9981,4,93
87,14.76,8.9981,4,93
57,15.58,6.0032,4,87
53,15.58,6.0032,4,87
37,15.58,8.9981,4,87
36,15.58,6.0032,4,87
16,15.58,8.9981,4,87
5,14.76,7.0015,4,93
4,14.76,6.0032,4,93
4,14.76,6.0032,4,93
10,14.76,6.0032,4,100
55,15.58,6.0032,4,94
81,15.58,8.9981,4,94
150,16.4,0,4,87
202,16.4,8.9981,4,87
230,17.22,8.9981,4,88
263,18.86,7.0015,4,82
281,20.5,12.998,4,72
297,20.5,15.0013,4,77
288,21.32,11.0014,4,72
236,21.32,12.998,4,72
240,20.5,12.998,4,77
131,20.5,12.998,4,77
92,18.86,8.9981,4,82
95,18.04,12.998,4,88
57,18.04,16.9979,4,94
32,18.86,23.9994,4,88
23,19.68,22.0028,4,88
4,18.86,19.0012,4,94
9,18.86,19.0012,4,94
1,18.86,12.998,4,94
13,18.86,12.998,4,94
61,18.86,15.0013,4,100
176,20.5,15.0013,4,88
314,21.32,19.0012,4,88
165,22.96,19.0012,4,83
96,22.96,19.9995,4,83
104,24.6,19.9995,4,73
134,24.6,22.0028,4,73
139,26.24,27.9993,4,69
145,29.52,23.9994,4,54
141,30.34,35.0008,4,48
235,30.34,35.0008,4,48
452,30.34,35.0008,4,48
383,29.52,26.0027,4,51
284,29.52,30.0026,4,51
166,27.88,35.0008,4,57
158,27.06,16.9979,4,61
91,26.24,19.0012,4,50
54,23.78,0,4,60
24,25.42,7.0015,4,50
13,25.42,6.0032,4,50
14,24.6,8.9981,4,53
1,23.78,8.9981,4,56
6,22.96,8.9981,4,64
16,22.14,8.9981,4,68
58,22.14,19.0012,4,68
189,22.14,15.0013,4,68
226,19.68,26.0027,4,88
54,18.86,32.9975,4,94
40,20.5,27.9993,4,82
49,21.32,23.9994,4,77
92,22.96,31.0009,4,64
106,22.14,19.0012,4,68
44,20.5,19.0012,4,82
78,19.68,35.0008,4,77
99,19.68,26.0027,4,77
291,18.04,15.0013,4,77
224,18.04,15.0013,4,77
130,17.22,19.0012,4,82
103,17.22,19.0012,4,82
84,17.22,12.998,4,82
54,16.4,19.9995,4,94
39,16.4,16.9979,4,94
15,16.4,19.9995,4,100
1,16.4,19.9995,4,100
2,16.4,19.9995,4,100
2,16.4,22.0028,4,94
3,16.4,22.0028,4,94
5,15.58,16.9979,4,94
34,15.58,15.0013,4,94
70,14.76,15.0013,4,100
164,15.58,12.998,4,94
65,15.58,15.0013,4,94
46,16.4,12.998,4,87
61,17.22,12.998,4,82
95,17.22,16.9979,4,82
61,18.04,12.998,4,77
106,17.22,16.9979,4,77
81,18.04,19.0012,4,72
142,18.86,19.0012,4,67
309,18.86,19.9995,4,67
321,18.04,26.0027,4,62
175,18.04,16.9979,4,62
126,18.04,16.9979,4,62
117,17.22,11.0014,4,67
99,17.22,12.998,4,67
62,16.4,8.9981,4,71
21,15.58,8.9981,4,76
10,15.58,15.0013,4,76
3,14.76,8.9981,4,76
2,13.94,8.9981,4,81
9,13.94,0,4,76
14,13.94,6.0032,4,76
70,13.94,7.0015,4,76
193,15.58,0,4,66
337,17.22,11.0014,4,58
170,18.86,8.9981,4,51
89,20.5,12.998,4,51
115,21.32,11.0014,4,45
145,22.14,8.9981,4,42
159,22.96,15.0013,4,37
137,22.96,6.0032,4,35
142,24.6,6.0032,4,31
202,24.6,7.0015,4,26
388,24.6,0,4,28
337,22.96,0,4,30
259,22.14,0,4,32
169,20.5,12.998,4,51
145,18.86,8.9981,4,63
104,19.68,7.0015,4,55
47,18.86,7.0015,4,59
27,18.04,0,4,67
15,18.04,0,4,62
18,16.4,0,4,76
3,16.4,0,4,76
3,15.58,6.0032,4,82
13,14.76,7.0015,4,81
47,14.76,6.0032,4,81
149,16.4,11.0014,4,71
300,18.04,19.9995,4,62
178,20.5,12.998,4,55
122,20.5,12.998,4,55
136,21.32,12.998,4,55
200,21.32,19.0012,4,55
180,22.14,16.9979,4,52
163,22.14,16.9979,4,52
162,22.14,30.0026,4,52
243,21.32,32.9975,4,55
331,20.5,26.0027,4,63
263,18.86,26.0027,4,67
209,17.22,26.0027,4,77
118,16.4,22.0028,4,76
102,16.4,19.9995,4,76
80,15.58,26.0027,4,82
64,14.76,12.998,4,81
43,14.76,15.0013,4,81
33,14.76,19.0012,4,87
24,14.76,8.9981,4,87
14,14.76,11.0014,4,87
5,14.76,15.0013,4,87
4,15.58,19.0012,4,87
10,16.4,22.0028,4,82
21,16.4,27.9993,4,82
45,16.4,23.9994,4,87
29,16.4,19.9995,4,100
22,17.22,26.0027,4,94
31,17.22,30.0026,4,94
32,18.86,39.0007,4,88
58,18.86,35.0008,4,94
63,21.32,39.0007,4,83
78,21.32,39.0007,4,83
33,20.5,31.0009,4,88
15,20.5,39.0007,4,88
38,20.5,26.0027,4,94
71,21.32,27.9993,4,94
53,18.04,15.0013,4,94
14,18.04,0,4,94
24,17.22,0,4,100
35,18.04,19.0012,4,77
33,18.04,19.0012,4,77
31,17.22,15.0013,4,67
29,16.4,12.998,4,62
25,16.4,8.9981,4,66
7,14.76,7.0015,4,76
3,14.76,11.0014,4,71
8,14.76,30.0026,4,66
16,14.76,23.9994,4,50
43,15.58,26.0027,4,46
102,16.4,19.0012,4,43
211,17.22,30.0026,4,44
304,18.86,27.9993,4,41
354,18.86,26.0027,4,38
343,20.5,26.0027,4,34
361,21.32,26.0027,4,34
388,22.14,35.0008,4,32
343,22.14,23.9994,4,30
306,22.96,30.0026,4,30
277,22.96,26.0027,4,30
210,22.96,19.9995,4,30
141,21.32,12.998,4,36
83,20.5,12.998,4,42
70,20.5,7.0015,4,39
56,18.04,11.0014,4,67
39,18.86,6.0032,4,47
19,18.86,8.9981,4,47
16,17.22,7.0015,4,67
7,17.22,7.0015,4,62
6,16.4,11.0014,4,87
16,16.4,6.0032,4,76
54,16.4,0,4,82
168,18.86,0,4,63
297,18.86,0,4,63
169,20.5,7.0015,4,55
109,21.32,7.0015,4,55
123,22.14,6.0032,4,52
184,22.96,6.0032,4,49
169,22.96,11.0014,4,49
144,23.78,12.998,4,49
176,24.6,12.998,4,43
205,24.6,19.0012,4,46
428,23.78,19.0012,4,49
362,26.24,23.9994,4,31
286,22.96,16.9979,4,46
165,24.6,19.9995,4,33
151,22.96,19.0012,4,37
90,21.32,19.0012,4,55
46,20.5,16.9979,4,59
25,20.5,15.0013,4,55
7,18.86,15.0013,4,63
13,18.86,19.0012,4,67
3,19.68,15.0013,4,63
5,18.86,6.0032,4,67
18,18.86,12.998,4,72
65,19.68,0,4,67
188,21.32,0,4,55
351,20.5,8.9981,4,68
162,21.32,6.0032,4,63
75,20.5,15.0013,4,72
72,22.14,11.0014,4,68
103,22.14,6.0032,4,64
129,22.14,15.0013,4,68
107,22.14,12.998,4,64
127,22.14,11.0014,4,65
192,22.96,19.9995,4,52
411,22.96,7.0015,4,60
421,22.14,8.9981,4,64
276,20.5,12.998,4,72
168,20.5,15.0013,4,72
122,20.5,8.9981,4,72
112,19.68,6.0032,4,77
52,18.86,6.0032,4,88
96,17.22,6.0032,5,67
59,17.22,7.0015,5,69
50,17.22,7.0015,5,77
23,16.4,7.0015,5,82
17,16.4,7.0015,5,76
10,16.4,6.0032,5,82
13,16.4,6.0032,5,82
33,17.22,6.0032,5,77
59,18.04,8.9981,5,77
141,18.86,8.9981,5,72
264,19.68,12.998,5,63
250,18.86,7.0015,5,82
281,19.68,7.0015,5,77
332,20.5,11.0014,5,63
238,20.5,7.0015,5,68
266,20.5,0,5,72
214,20.5,12.998,5,72
196,19.68,16.9979,5,82
159,18.86,6.0032,5,82
178,18.86,7.0015,5,84
121,18.86,0,5,82
105,18.86,0,5,82
100,18.86,0,5,82
146,18.86,12.998,5,77
177,18.86,8.9981,5,72
114,18.86,8.9981,5,72
35,18.04,15.0013,5,77
16,18.04,8.9981,5,77
17,18.04,11.0014,5,77
20,18.04,8.9981,5,77
62,18.04,7.0015,5,88
209,18.86,22.0028,5,82
371,19.68,15.0013,5,77
172,20.5,19.0012,5,77
108,22.14,15.0013,5,77
130,23.78,19.9995,5,73
187,25.42,15.0013,5,69
170,25.42,12.998,5,69
181,26.24,15.0013,5,69
155,27.06,12.998,5,61
269,27.06,15.0013,5,61
537,27.06,12.998,5,65
518,26.24,12.998,5,65
314,25.42,8.9981,5,69
218,25.42,8.9981,5,69
232,24.6,7.0015,5,73
125,24.6,0,5,73
64,22.96,12.998,5,83
16,22.96,15.0013,5,83
14,22.96,16.9979,5,78
5,22.96,16.9979,5,78
2,22.14,19.0012,5,83
4,21.32,15.0013,5,88
14,21.32,8.9981,5,88
109,21.32,11.0014,5,94
265,22.14,15.0013,5,88
459,22.96,19.0012,5,83
186,24.6,23.9994,5,78
127,26.24,23.9994,5,69
140,27.06,22.0028,5,65
217,27.88,32.9975,5,61
194,28.7,40.9973,5,58
158,28.7,35.0008,5,58
154,28.7,30.0026,5,58
271,29.52,31.0009,5,54
517,28.7,31.0009,5,54
544,28.7,27.9993,5,48
365,27.88,23.9994,5,57
290,27.06,12.998,5,61
225,26.24,30.0026,5,61
113,23.78,26.0027,5,60
62,22.96,22.0028,5,68
27,21.32,11.0014,5,77
7,20.5,19.0012,5,82
4,20.5,19.0012,5,82
1,17.22,35.0008,5,88
3,15.58,22.0028,5,94
9,14.76,22.0028,5,87
21,13.94,26.0027,5,93
52,13.94,23.9994,5,93
79,13.94,26.0027,5,93
40,13.94,23.9994,5,93
31,13.94,19.0012,5,93
72,16.4,22.0028,5,82
124,18.04,23.9994,5,62
143,18.86,30.0026,5,59
107,20.5,26.0027,5,51
129,19.68,27.9993,5,51
195,20.5,31.0009,5,45
410,16.4,16.9979,5,71
396,17.22,16.9979,5,67
296,17.22,23.9994,5,58
191,16.4,22.0028,5,62
150,16.4,11.0014,5,62
89,15.58,15.0013,5,62
57,14.76,15.0013,5,62
27,14.76,12.998,5,66
10,13.94,12.998,5,71
5,13.94,15.0013,5,66
4,13.94,16.9979,5,66
7,13.94,16.9979,5,66
30,13.94,16.9979,5,66
89,13.94,16.9979,5,66
271,15.58,16.9979,5,58
440,17.22,16.9979,5,50
184,18.86,19.0012,5,44
128,20.5,19.0012,5,39
148,21.32,30.0026,5,36
196,21.32,23.9994,5,34
192,22.14,39.0007,5,30
154,22.14,30.0026,5,28
147,22.96,32.9975,5,26
269,23.78,27.9993,5,24
533,22.96,26.0027,5,26
520,22.96,19.0012,5,26
361,22.14,15.0013,5,28
258,20.5,11.0014,5,34
180,20.5,12.998,5,36
165,19.68,12.998,5,39
115,18.86,12.998,5,41
56,18.04,11.0014,5,44
32,16.4,11.0014,5,62
16,15.58,7.0015,5,62
9,14.76,7.0015,5,71
1,14.76,7.0015,5,71
16,13.94,7.0015,5,81
82,14.76,6.0032,5,81
222,16.4,0,5,82
450,17.22,16.9979,5,77
